VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS,WERKS,LGORT
0000000842,000010,MAT00000273,836.4,951831.56,COP,ST,0004,0004
0000000842,000020,MAT00000094,32.083,29360.12,COP,ST,0002,0006
0000000842,000030,MAT00000119,615.185,2723713.13,COP,L,0003,0005
0000000842,000040,MAT00000004,174.605,408690.94,COP,KG,0004,0006
0000000842,000050,MAT00000214,42.562,59064.99,COP,KG,0004,0009
0000000843,000010,MAT00000044,633.049,732374.39,COP,ST,0003,0007
0000000843,000020,MAT00000289,518.335,235365.56,COP,KG,0003,0006
0000000843,000030,MAT00000101,529.125,609647.24,COP,KG,0001,0008
0000000843,000040,MAT00000176,939.409,273931.66,COP,KG,0001,0006
0000000843,000050,MAT00000210,632.325,2738561.64,COP,L,0001,0002
0000000844,000010,MAT00000109,624.507,638545.92,USD,L,0002,0009
0000000844,000020,MAT00000245,920.925,1082096.08,USD,UN,0003,0005
0000000844,000030,MAT00000124,565.224,969104.81,USD,L,0002,0007
0000000844,000040,MAT00000256,353.194,626703.9,USD,UN,0003,0007
0000000844,000050,MAT00000157,319.3,570394.33,USD,ST,0004,0003
0000000845,000010,MAT00000100,916.771,3501881.87,EUR,KG,0004,0007
0000000846,000010,MAT00000074,12.183,7165.92,COP,ST,0003,0009
0000000847,000010,MAT00000027,112.971,339872.12,EUR,ST,0001,0007
0000000847,000020,MAT00000152,803.709,1761697.98,EUR,UN,0001,0003
0000000848,000010,MAT00000077,534.287,1751911.04,COP,L,0002,0002
0000000849,000010,MAT00000026,646.941,2583474.78,COP,L,0002,0006
0000000850,000010,MAT00000072,925.325,1254731.45,COP,KG,0001,0003
0000000851,000010,MAT00000268,898.853,4216645.26,COP,KG,0001,0001
0000000852,000010,MAT00000299,67.827,261960.08,EUR,UN,0003,0004
0000000853,000010,MAT00000053,150.106,442233.29,EUR,L,0001,0005
0000000854,000010,MAT00000087,884.441,2059509.31,USD,ST,0001,0001
0000000854,000020,MAT00000123,692.655,3273286.66,USD,L,0001,0009
0000000854,000030,MAT00000184,74.273,319593.01,USD,ST,0003,0001
0000000854,000040,MAT00000186,242.502,40027.38,USD,KG,0003,0007
0000000855,000010,MAT00000263,321.079,583602.82,EUR,M,0001,0003
0000000855,000020,MAT00000145,233.912,510517.62,EUR,KG,0003,0002
0000000855,000030,MAT00000053,820.508,1011719.18,EUR,L,0003,0001
0000000856,000010,MAT00000220,780.283,199604.19,EUR,KG,0001,0005
0000000856,000020,MAT00000167,124.048,585729.85,EUR,L,0004,0005
0000000856,000030,MAT00000246,990.439,3507441.63,EUR,KG,0003,0004
0000000856,000040,MAT00000248,725.324,3073676.5,EUR,KG,0001,0003
0000000856,000050,MAT00000187,777.611,1086944.66,EUR,UN,0003,0003
0000000857,000010,MAT00000227,835.199,2823515.5,USD,ST,0001,0005
0000000857,000020,MAT00000268,517.95,1715232.86,USD,KG,0002,0005
0000000857,000030,MAT00000049,374.218,1360158.94,USD,L,0001,0003
0000000857,000040,MAT00000042,176.04,490438.64,USD,M,0004,0002
0000000857,000050,MAT00000199,631.277,333017.56,USD,M,0001,0001
0000000858,000010,MAT00000288,356.112,1592461.64,COP,L,0002,0002
0000000858,000020,MAT00000276,59.612,254147.42,COP,UN,0004,0003
0000000858,000030,MAT00000251,810.138,1810536.91,COP,UN,0002,0005
0000000858,000040,MAT00000112,113.189,271289.13,COP,ST,0002,0004
0000000859,000010,MAT00000103,727.126,1353377.81,COP,KG,0002,0007
0000000860,000010,MAT00000096,909.247,1250878.38,COP,ST,0004,0007
0000000861,000010,MAT00000123,661.028,2989347.09,USD,L,0002,0005
0000000861,000020,MAT00000215,143.577,133064.29,USD,M,0001,0007
0000000861,000030,MAT00000271,946.772,809471.12,USD,M,0001,0008
0000000861,000040,MAT00000169,250.022,1096158.95,USD,KG,0003,0001
0000000862,000010,MAT00000114,961.537,3493937.0,COP,L,0002,0004
0000000862,000020,MAT00000187,820.959,868607.46,COP,UN,0002,0007
0000000862,000030,MAT00000167,889.583,1818067.46,COP,L,0001,0009
0000000862,000040,MAT00000064,384.796,299378.98,COP,KG,0001,0003
0000000862,000050,MAT00000232,41.837,107103.98,COP,M,0004,0009
0000000863,000010,MAT00000042,44.149,151007.68,EUR,M,0004,0003
0000000863,000020,MAT00000093,257.996,174374.34,EUR,UN,0001,0007
0000000863,000030,MAT00000103,726.2,2930776.17,EUR,KG,0004,0008
0000000863,000040,MAT00000232,224.738,968915.19,EUR,M,0002,0003
0000000863,000050,MAT00000172,118.255,100022.44,EUR,ST,0002,0004
0000000864,000010,MAT00000228,801.01,1135207.39,COP,UN,0001,0002
0000000865,000010,MAT00000038,807.69,3328530.87,USD,UN,0001,0001
0000000865,000020,MAT00000209,322.849,1197637.42,USD,L,0004,0005
0000000865,000030,MAT00000175,836.507,2318462.8,USD,ST,0004,0005
0000000865,000040,MAT00000044,889.144,1266932.39,USD,ST,0002,0008
0000000866,000010,MAT00000013,342.718,592024.78,COP,UN,0002,0002
0000000866,000020,MAT00000147,984.64,4468384.94,COP,UN,0004,0001
0000000867,000010,MAT00000054,553.463,2010149.94,USD,KG,0003,0008
0000000867,000020,MAT00000264,355.76,1092852.03,USD,L,0001,0001
0000000868,000010,MAT00000216,453.152,40584.29,USD,L,0004,0004
0000000869,000010,MAT00000174,948.436,3008524.35,USD,KG,0002,0004
0000000869,000020,MAT00000278,97.152,81776.72,USD,M,0004,0008
0000000869,000030,MAT00000278,266.471,1052288.65,USD,M,0001,0007
0000000869,000040,MAT00000287,949.217,3306768.28,USD,ST,0004,0003
0000000869,000050,MAT00000229,310.452,554780.83,USD,L,0001,0004
0000000870,000010,MAT00000197,161.255,143376.66,USD,ST,0004,0004
0000000870,000020,MAT00000152,906.932,2448671.05,USD,UN,0004,0003
0000000870,000030,MAT00000045,565.69,2713071.87,USD,KG,0002,0002
0000000870,000040,MAT00000043,676.502,514500.07,USD,M,0004,0009
0000000871,000010,MAT00000006,666.475,337882.83,EUR,M,0004,0001
0000000871,000020,MAT00000076,319.072,254507.78,EUR,KG,0003,0009
0000000871,000030,MAT00000149,17.036,49932.69,EUR,UN,0001,0005
0000000872,000010,MAT00000015,593.714,2273752.44,USD,L,0004,0006
0000000872,000020,MAT00000029,378.366,1456913.42,USD,KG,0002,0004
0000000872,000030,MAT00000253,605.876,292104.94,USD,ST,0002,0006
0000000872,000040,MAT00000252,517.58,1059186.06,USD,KG,0001,0009
0000000873,000010,MAT00000083,578.295,242016.46,EUR,L,0001,0007
0000000873,000020,MAT00000271,423.306,1983582.28,EUR,M,0001,0005
0000000874,000010,MAT00000179,794.334,2796429.02,COP,UN,0004,0009
0000000874,000020,MAT00000027,816.691,1227249.73,COP,ST,0003,0001
0000000874,000030,MAT00000086,708.957,3492754.65,COP,M,0004,0003
0000000874,000040,MAT00000274,392.296,856660.7,COP,L,0003,0006
0000000874,000050,MAT00000118,937.819,52733.56,COP,M,0003,0008
0000000875,000010,MAT00000113,790.506,2825339.59,COP,UN,0003,0002
0000000876,000010,MAT00000155,724.443,991124.96,USD,M,0002,0004
0000000876,000020,MAT00000168,549.857,2126494.97,USD,KG,0002,0005
0000000876,000030,MAT00000221,440.65,132018.74,USD,L,0003,0006
0000000876,000040,MAT00000007,275.387,673704.0,USD,UN,0002,0008
0000000877,000010,MAT00000065,328.351,1406924.93,USD,ST,0001,0002
0000000878,000010,MAT00000129,470.217,684231.57,USD,UN,0003,0004
0000000879,000010,MAT00000262,894.603,1355386.17,COP,ST,0004,0008
0000000880,000010,MAT00000053,457.579,1285183.83,COP,L,0002,0006
0000000881,000010,MAT00000112,136.831,366013.35,COP,ST,0001,0003
0000000881,000020,MAT00000216,291.361,507690.72,COP,L,0004,0006
0000000881,000030,MAT00000210,490.213,1874221.56,COP,L,0003,0008
0000000882,000010,MAT00000292,774.681,276731.55,EUR,ST,0002,0001
0000000882,000020,MAT00000054,225.647,373190.8,EUR,KG,0002,0005
0000000882,000030,MAT00000083,144.167,630997.33,EUR,L,0002,0007
0000000882,000040,MAT00000210,97.701,319534.05,EUR,L,0002,0006
0000000883,000010,MAT00000192,936.501,2067681.83,USD,UN,0001,0004
0000000883,000020,MAT00000221,128.646,95843.84,USD,L,0004,0008
0000000883,000030,MAT00000296,171.454,612104.5,USD,UN,0001,0006
0000000884,000010,MAT00000038,908.786,4011354.14,EUR,UN,0001,0008
0000000884,000020,MAT00000145,746.642,579088.07,EUR,KG,0002,0007
0000000884,000030,MAT00000105,409.902,1751859.66,EUR,KG,0003,0001
0000000885,000010,MAT00000113,67.801,92614.13,USD,UN,0001,0003
0000000885,000020,MAT00000013,292.309,437931.5,USD,UN,0002,0006
0000000885,000030,MAT00000093,981.431,4829641.58,USD,UN,0004,0007
0000000885,000040,MAT00000098,724.54,313588.16,USD,L,0004,0001
0000000886,000010,MAT00000258,3.953,17433.28,EUR,KG,0004,0004
0000000886,000020,MAT00000202,641.157,2808735.7,EUR,ST,0001,0002
0000000887,000010,MAT00000101,160.523,731134.11,COP,KG,0003,0008
0000000887,000020,MAT00000191,40.269,182610.65,COP,KG,0002,0002
0000000888,000010,MAT00000274,41.262,181556.1,USD,L,0004,0001
0000000888,000020,MAT00000035,270.544,331576.02,USD,L,0004,0004
0000000888,000030,MAT00000186,452.558,33692.94,USD,KG,0001,0003
0000000888,000040,MAT00000080,429.315,2099019.78,USD,UN,0001,0001
0000000888,000050,MAT00000040,602.842,2798422.71,USD,KG,0002,0009
0000000889,000010,MAT00000022,623.458,450573.1,EUR,KG,0002,0001
0000000889,000020,MAT00000021,941.794,1552453.23,EUR,UN,0003,0007
0000000889,000030,MAT00000047,501.314,2047486.69,EUR,ST,0003,0005
0000000889,000040,MAT00000194,187.019,69445.77,EUR,UN,0002,0003
0000000889,000050,MAT00000054,435.438,1150192.06,EUR,KG,0001,0009
0000000890,000010,MAT00000195,178.58,422681.0,USD,KG,0001,0001
0000000891,000010,MAT00000233,70.727,83801.59,EUR,UN,0004,0003
0000000891,000020,MAT00000172,245.084,340112.87,EUR,ST,0002,0007
0000000892,000010,MAT00000170,850.819,3186240.58,COP,ST,0003,0002
0000000892,000020,MAT00000003,751.57,1511264.47,COP,L,0001,0004
0000000892,000030,MAT00000127,827.015,2628179.24,COP,M,0004,0007
0000000892,000040,MAT00000182,44.943,197689.43,COP,L,0004,0003
0000000893,000010,MAT00000106,912.725,3172467.81,COP,M,0003,0002
0000000893,000020,MAT00000244,536.071,1739234.11,COP,L,0001,0002
0000000894,000010,MAT00000105,77.914,68697.55,COP,KG,0002,0003
0000000894,000020,MAT00000275,986.105,553126.02,COP,KG,0002,0007
0000000894,000030,MAT00000146,706.477,1242791.95,COP,KG,0002,0007
0000000895,000010,MAT00000144,277.424,1083382.33,COP,KG,0004,0004
0000000895,000020,MAT00000262,709.477,1559934.17,COP,ST,0001,0006
0000000896,000010,MAT00000169,124.355,474000.22,COP,KG,0001,0002
0000000896,000020,MAT00000268,4.494,16355.1,COP,KG,0002,0006
0000000896,000030,MAT00000220,471.068,1705237.9,COP,KG,0002,0002
0000000896,000040,MAT00000170,184.323,22699.38,COP,ST,0002,0009
0000000897,000010,MAT00000183,134.065,574661.58,COP,KG,0004,0002
0000000897,000020,MAT00000231,82.71,84139.23,COP,ST,0004,0007
0000000898,000010,MAT00000068,756.091,1688517.54,USD,ST,0003,0002
0000000898,000020,MAT00000094,876.934,4250578.02,USD,ST,0002,0005
0000000898,000030,MAT00000262,767.548,3010292.55,USD,ST,0001,0004
0000000898,000040,MAT00000183,780.06,3452397.35,USD,KG,0003,0007
0000000899,000010,MAT00000252,808.249,185000.11,USD,KG,0002,0006
0000000899,000020,MAT00000061,915.428,900662.15,USD,UN,0001,0007
0000000900,000010,MAT00000218,727.579,2379525.29,EUR,M,0004,0006
0000000900,000020,MAT00000109,677.792,2643931.03,EUR,L,0004,0008
0000000901,000010,MAT00000121,242.318,467940.29,USD,L,0002,0005
0000000901,000020,MAT00000092,626.008,2749076.57,USD,UN,0002,0009
0000000901,000030,MAT00000220,424.949,4568.2,USD,KG,0003,0008
0000000901,000040,MAT00000173,926.756,728884.33,USD,UN,0003,0008
0000000902,000010,MAT00000285,132.216,14724.9,USD,KG,0004,0004
0000000902,000020,MAT00000193,333.044,1273570.25,USD,UN,0003,0006
0000000903,000010,MAT00000185,764.169,624349.0,EUR,M,0001,0007
0000000904,000010,MAT00000127,487.574,946439.64,USD,M,0004,0002
0000000904,000020,MAT00000015,275.734,772711.45,USD,L,0003,0006
0000000905,000010,MAT00000285,480.186,1726239.86,COP,KG,0002,0002
0000000905,000020,MAT00000206,149.413,420516.91,COP,M,0002,0001
0000000905,000030,MAT00000275,533.604,94864.12,COP,KG,0002,0006
0000000905,000040,MAT00000189,617.073,1724811.6,COP,L,0001,0005
0000000906,000010,MAT00000064,614.381,719679.76,EUR,KG,0004,0005
0000000906,000020,MAT00000199,398.466,119488.0,EUR,M,0003,0009
0000000907,000010,MAT00000129,334.974,1352655.16,USD,UN,0003,0004
0000000907,000020,MAT00000188,447.408,1915322.33,USD,L,0003,0008
0000000907,000030,MAT00000058,372.947,1422442.23,USD,L,0001,0006
0000000907,000040,MAT00000255,2.662,4709.9,USD,L,0003,0002
0000000907,000050,MAT00000113,305.926,351267.29,USD,UN,0003,0006
0000000908,000010,MAT00000123,868.089,3025290.17,COP,L,0003,0007
0000000908,000020,MAT00000216,707.335,2887072.68,COP,L,0002,0007
0000000909,000010,MAT00000182,762.116,656250.47,EUR,L,0003,0009
0000000909,000020,MAT00000171,571.946,1114219.44,EUR,M,0002,0006
0000000910,000010,MAT00000023,509.616,15680.88,EUR,ST,0003,0008
0000000910,000020,MAT00000284,816.819,209473.23,EUR,L,0003,0006
0000000910,000030,MAT00000258,738.596,2159750.72,EUR,KG,0003,0002
0000000910,000040,MAT00000203,842.417,1887544.8,EUR,KG,0004,0005
0000000911,000010,MAT00000122,130.723,5000.15,COP,L,0004,0006
0000000911,000020,MAT00000287,133.475,586430.42,COP,ST,0003,0009
0000000911,000030,MAT00000261,486.314,1140965.59,COP,ST,0003,0009
0000000912,000010,MAT00000132,748.641,1322871.11,USD,KG,0004,0008
0000000912,000020,MAT00000263,794.7,1029176.23,USD,M,0004,0005
0000000912,000030,MAT00000299,931.928,1379952.39,USD,UN,0003,0003
0000000913,000010,MAT00000281,647.988,1931775.35,EUR,ST,0001,0001
0000000913,000020,MAT00000223,83.956,144897.14,EUR,ST,0002,0005
0000000913,000030,MAT00000113,232.854,471131.17,EUR,UN,0004,0002
0000000914,000010,MAT00000283,733.527,1947477.51,COP,ST,0001,0001
0000000914,000020,MAT00000225,859.45,322525.8,COP,UN,0003,0009
0000000915,000010,MAT00000155,108.588,307879.56,COP,M,0004,0006
0000000915,000020,MAT00000095,830.01,3868776.21,COP,UN,0003,0007
0000000916,000010,MAT00000085,610.222,531625.41,USD,M,0002,0001
0000000916,000020,MAT00000187,903.773,4086608.45,USD,UN,0003,0002
0000000916,000030,MAT00000120,176.652,11441.75,USD,UN,0004,0003
0000000916,000040,MAT00000167,677.168,1026586.69,USD,L,0004,0007
0000000917,000010,MAT00000085,233.802,634477.84,COP,M,0004,0002
0000000917,000020,MAT00000172,518.384,2412004.47,COP,ST,0002,0006
0000000918,000010,MAT00000244,92.158,87398.96,USD,L,0003,0008
0000000919,000010,MAT00000066,870.397,3681187.44,EUR,ST,0003,0008
0000000919,000020,MAT00000297,384.602,1119591.81,EUR,KG,0001,0005
0000000919,000030,MAT00000045,748.29,1728415.21,EUR,KG,0004,0008
0000000920,000010,MAT00000240,727.907,143856.26,USD,UN,0002,0007
0000000920,000020,MAT00000002,182.164,130316.48,USD,KG,0001,0002
0000000920,000030,MAT00000225,675.351,460346.26,USD,UN,0004,0003
0000000921,000010,MAT00000195,306.495,629028.88,EUR,KG,0002,0009
0000000921,000020,MAT00000211,945.276,2008947.82,EUR,UN,0003,0008
0000000922,000010,MAT00000243,843.741,3237332.97,COP,KG,0004,0007
0000000922,000020,MAT00000243,50.815,22278.31,COP,KG,0001,0006
0000000922,000030,MAT00000062,113.489,500516.0,COP,UN,0002,0008
0000000923,000010,MAT00000223,766.139,783990.04,USD,ST,0004,0008
0000000923,000020,MAT00000074,582.468,655311.45,USD,ST,0002,0006
0000000923,000030,MAT00000284,896.579,1541183.44,USD,L,0001,0003
0000000923,000040,MAT00000260,266.421,1222001.19,USD,M,0003,0006
0000000924,000010,MAT00000167,432.77,809409.73,COP,L,0002,0001
0000000925,000010,MAT00000227,523.473,585316.1,USD,ST,0003,0002
0000000925,000020,MAT00000040,24.655,78117.64,USD,KG,0002,0005
0000000925,000030,MAT00000076,593.349,2321822.1,USD,KG,0004,0005
0000000925,000040,MAT00000040,739.494,3014746.95,USD,KG,0001,0004
0000000926,000010,MAT00000098,544.623,589848.49,COP,L,0001,0009
0000000926,000020,MAT00000186,503.639,1883564.53,COP,KG,0003,0003
0000000926,000030,MAT00000268,142.723,373264.89,COP,KG,0002,0003
0000000926,000040,MAT00000267,65.393,240840.46,COP,UN,0002,0004
0000000926,000050,MAT00000106,780.363,2220819.45,COP,M,0001,0005
0000000927,000010,MAT00000002,701.426,2957815.24,USD,KG,0003,0002
0000000927,000020,MAT00000268,757.43,3286193.37,USD,KG,0003,0008
0000000927,000030,MAT00000249,361.755,1709589.01,USD,ST,0001,0002
0000000927,000040,MAT00000008,327.38,815722.92,USD,M,0002,0002
0000000928,000010,MAT00000203,602.097,416964.21,EUR,KG,0002,0007
0000000928,000020,MAT00000210,547.327,1320650.79,EUR,L,0002,0004
0000000929,000010,MAT00000127,753.7,2754554.93,EUR,M,0004,0009
0000000929,000020,MAT00000224,943.11,277679.88,EUR,M,0002,0004
0000000929,000030,MAT00000029,725.22,3332016.04,EUR,KG,0002,0003
0000000929,000040,MAT00000121,512.249,412457.77,EUR,L,0003,0002
0000000930,000010,MAT00000191,808.472,1698826.04,COP,KG,0004,0005
0000000930,000020,MAT00000248,933.175,3909256.71,COP,KG,0004,0007
0000000931,000010,MAT00000262,300.405,69564.79,EUR,ST,0004,0001
0000000932,000010,MAT00000253,669.004,654265.84,USD,ST,0001,0002
0000000932,000020,MAT00000196,73.975,95276.84,USD,ST,0002,0006
0000000932,000030,MAT00000080,448.305,1867279.99,USD,UN,0004,0009
0000000932,000040,MAT00000005,856.931,920429.59,USD,M,0003,0001
0000000932,000050,MAT00000298,484.202,1929138.24,USD,ST,0004,0003
0000000933,000010,MAT00000123,274.889,1315192.68,USD,L,0004,0006
0000000933,000020,MAT00000160,534.637,19086.54,USD,KG,0002,0002
0000000933,000030,MAT00000139,810.629,3602394.74,USD,ST,0002,0007
0000000933,000040,MAT00000008,539.68,1139480.35,USD,M,0001,0007
0000000933,000050,MAT00000013,479.459,324579.36,USD,UN,0002,0009
0000000934,000010,MAT00000229,37.724,177568.0,EUR,L,0003,0003
0000000934,000020,MAT00000021,626.535,2124204.26,EUR,UN,0001,0002
0000000934,000030,MAT00000158,619.787,162650.7,EUR,KG,0001,0002
0000000934,000040,MAT00000282,449.569,203848.07,EUR,L,0001,0003
0000000934,000050,MAT00000215,731.468,1609368.58,EUR,M,0001,0009
0000000935,000010,MAT00000285,995.001,2609021.97,EUR,KG,0002,0002
0000000936,000010,MAT00000106,99.239,102909.85,EUR,M,0001,0001
0000000937,000010,MAT00000165,989.804,1550369.6,EUR,L,0002,0004
0000000937,000020,MAT00000033,329.049,1506067.14,EUR,M,0004,0008
0000000938,000010,MAT00000250,227.042,1055790.71,COP,L,0001,0003
0000000939,000010,MAT00000251,631.292,443659.39,EUR,UN,0001,0004
0000000939,000020,MAT00000057,729.116,806409.59,EUR,ST,0001,0007
0000000939,000030,MAT00000100,897.725,2841120.08,EUR,KG,0003,0001
0000000939,000040,MAT00000257,423.44,89972.53,EUR,KG,0002,0007
0000000939,000050,MAT00000145,664.747,1871728.13,EUR,KG,0003,0007
0000000940,000010,MAT00000100,275.523,1127927.79,COP,KG,0004,0009
0000000940,000020,MAT00000276,326.219,685738.44,COP,UN,0001,0009
0000000940,000030,MAT00000128,795.0,3771241.5,COP,KG,0002,0004
0000000940,000040,MAT00000041,580.427,2018887.63,COP,UN,0002,0007
0000000940,000050,MAT00000108,41.906,71296.77,COP,M,0003,0001
0000000941,000010,MAT00000080,229.204,113689.77,USD,UN,0004,0007
0000000942,000010,MAT00000105,221.009,1065745.18,USD,KG,0004,0001
0000000943,000010,MAT00000271,501.41,235422.02,USD,M,0003,0007
0000000943,000020,MAT00000171,200.025,102700.84,USD,M,0002,0005
0000000943,000030,MAT00000040,331.702,793480.94,USD,KG,0003,0001
0000000944,000010,MAT00000132,679.085,2339393.5,USD,KG,0003,0002
0000000945,000010,MAT00000289,844.77,2409300.94,EUR,KG,0001,0008
0000000945,000020,MAT00000253,698.43,580632.8,EUR,ST,0002,0002
0000000945,000030,MAT00000086,439.918,1388746.34,EUR,M,0001,0003
0000000945,000040,MAT00000140,843.858,2138378.36,EUR,L,0002,0008
0000000946,000010,MAT00000076,458.353,1478454.27,COP,KG,0001,0006
0000000946,000020,MAT00000187,618.285,2697262.13,COP,UN,0003,0004
0000000947,000010,MAT00000217,648.282,743287.73,COP,KG,0001,0007
0000000947,000020,MAT00000225,489.763,1999829.67,COP,UN,0002,0001
0000000947,000030,MAT00000258,5.236,10183.29,COP,KG,0002,0008
0000000947,000040,MAT00000050,381.329,296410.84,COP,KG,0004,0002
0000000948,000010,MAT00000198,49.443,79516.21,USD,L,0002,0004
0000000948,000020,MAT00000138,604.791,649055.65,USD,M,0004,0008
0000000949,000010,MAT00000149,416.789,946252.74,USD,UN,0002,0002
0000000949,000020,MAT00000200,482.077,185204.34,USD,M,0003,0007
0000000949,000030,MAT00000214,115.676,519803.99,USD,KG,0002,0003
0000000949,000040,MAT00000215,150.304,449861.38,USD,M,0002,0008
0000000949,000050,MAT00000277,727.886,2599375.53,USD,ST,0002,0007
0000000950,000010,MAT00000069,988.555,3532532.09,EUR,ST,0003,0005
0000000950,000020,MAT00000189,740.103,2601647.07,EUR,L,0002,0005
